Area,AspectRation,Compactness,ConvexArea,Class
57283,1.910940584,0.721464285,58125,HOROZ
57304,1.874898978,0.719504147,58538,HOROZ
57311,1.898798103,0.723739915,58213,HOROZ
57349,1.932251679,0.717100521,58138,HOROZ
57352,2.0679742,0.693852333,58247,HOROZ
57356,2.07885286,0.687540601,58298,HOROZ
57366,2.073609082,0.691703345,58224,HOROZ
57371,1.68802861,0.765745331,58240,HOROZ
57371,2.208959076,0.671431197,58079,HOROZ
57385,2.04542437,0.696758655,58372,HOROZ
57385,2.069664063,0.693392725,57992,HOROZ
57397,2.093949152,0.689435716,58221,HOROZ
57410,2.086654549,0.687103716,58699,HOROZ
57419,1.875274929,0.728141685,58234,HOROZ
57428,2.02994493,0.697304191,58271,HOROZ
57431,2.040762782,0.698487949,58090,HOROZ
57440,2.094146556,0.687825908,58090,HOROZ
57463,2.151343577,0.679530898,58558,HOROZ
57469,1.819705137,0.737066654,58482,HOROZ
57493,2.058408669,0.694671447,58469,HOROZ
57500,1.795709112,0.741043202,58492,HOROZ
57504,1.843742255,0.722239466,59943,HOROZ
57512,1.974879235,0.709705917,58119,HOROZ
57517,2.192682278,0.674043468,58308,HOROZ
57526,2.031806492,0.699424604,58190,HOROZ
57531,2.24864897,0.666115272,58025,HOROZ
57534,2.039224597,0.699421122,58032,HOROZ
57544,2.006933762,0.703857935,58131,HOROZ
57550,2.066701425,0.692085369,58300,HOROZ
57551,2.306567476,0.656763205,58028,HOROZ
57576,2.033676835,0.69785392,58615,HOROZ
57582,2.099513526,0.688415193,58126,HOROZ
57585,1.993961967,0.70493968,58253,HOROZ
57592,2.148616077,0.679474567,58413,HOROZ
57597,2.025753,0.699045835,58442,HOROZ
57615,1.970633884,0.710088257,58281,HOROZ
57615,2.029191727,0.698157466,58614,HOROZ
57618,2.056120057,0.695173126,58319,HOROZ
57656,1.98339657,0.701887252,59208,HOROZ
57659,1.972058812,0.698760402,60188,HOROZ
57693,2.067170656,0.694055609,58352,HOROZ
57737,1.966680738,0.709535597,58667,HOROZ
57750,1.830019366,0.730085663,59152,HOROZ
57765,2.135783151,0.682108972,58504,HOROZ
57775,2.042870294,0.698280991,58521,HOROZ
57778,1.944177416,0.713728359,58478,HOROZ
57781,1.966785854,0.710458657,58475,HOROZ
57783,1.885424283,0.712531726,61035,HOROZ
57800,1.997480803,0.70662781,58260,HOROZ
57812,2.202969676,0.671741468,58805,HOROZ
57817,2.093473166,0.689778217,58459,HOROZ
57822,2.143538257,0.681363575,58383,HOROZ
57827,2.247576052,0.665893503,58458,HOROZ
57849,1.793175405,0.744879178,58595,HOROZ
57858,1.872217934,0.723400788,59285,HOROZ
57860,2.100753245,0.689135223,58360,HOROZ
57869,2.097328466,0.6895101,58433,HOROZ
57878,2.04228313,0.697656881,58675,HOROZ
57879,2.179704003,0.676397236,58504,HOROZ
57883,2.300567269,0.658023734,58410,HOROZ
57886,2.051128254,0.696844367,58882,HOROZ
57904,2.157267749,0.678171408,58937,HOROZ
57905,2.065990157,0.693938577,58672,HOROZ
57948,2.121956178,0.684935991,58675,HOROZ
57948,2.085258633,0.68936995,58901,HOROZ
57949,1.951494979,0.713153133,58796,HOROZ
58051,2.001698864,0.706038864,58679,HOROZ
58057,2.132462561,0.683176745,58720,HOROZ
58072,2.164321339,0.677388466,58805,HOROZ
58098,2.15404275,0.676487287,59294,HOROZ
58121,1.899396029,0.723223648,58785,HOROZ
58122,2.253334037,0.663167536,58645,HOROZ
58138,2.001934929,0.705689444,58857,HOROZ
58167,2.086987898,0.687327373,59322,HOROZ
58169,1.980191772,0.708369548,58784,HOROZ
58170,2.162441846,0.678560221,58930,HOROZ
58176,1.996054689,0.706665322,58970,HOROZ
58176,1.939227291,0.716019949,58940,HOROZ
58182,2.197068474,0.673311043,58693,HOROZ
58188,2.028366859,0.697775374,58986,HOROZ
58200,2.166506086,0.677789081,58900,HOROZ
58222,1.919628865,0.72020072,58954,HOROZ
58225,2.044362624,0.697937383,58981,HOROZ
58229,2.00988205,0.701710935,59095,HOROZ
58233,2.198918675,0.67327438,58693,HOROZ
58238,2.124697483,0.685561063,58977,HOROZ
58239,1.78471852,0.745621656,58994,HOROZ
58239,2.055561948,0.695384611,58969,HOROZ
58246,2.098175459,0.687116561,58802,HOROZ
58248,1.988517494,0.707940356,58831,HOROZ
58264,1.874858392,0.725399836,59221,HOROZ
58274,2.122341377,0.681081681,59545,HOROZ
58290,2.020108999,0.702631494,58915,HOROZ
58303,2.076645748,0.692111774,58857,HOROZ
58351,2.024438559,0.700644317,58957,HOROZ
58380,2.092896238,0.689357957,58898,HOROZ
58386,2.145799426,0.681386244,58829,HOROZ
58395,2.10249173,0.688459563,59139,HOROZ
58410,2.364016609,0.64876196,59008,HOROZ
58419,2.13792582,0.681237926,59282,HOROZ
58428,2.127316466,0.683451142,59103,HOROZ
58434,2.08559686,0.688073137,59309,HOROZ
58454,1.999561064,0.695183945,60280,HOROZ
58484,1.939965437,0.714692789,59456,HOROZ
58485,1.812710731,0.735033975,59902,HOROZ
58485,2.080269998,0.691326281,59290,HOROZ
58490,1.963208808,0.712099482,59119,HOROZ
58500,1.929422609,0.718049351,58982,HOROZ
58515,1.930634723,0.717251013,59253,HOROZ
58526,2.246066411,0.665199729,59193,HOROZ
58533,1.877702741,0.72515816,59381,HOROZ
58542,1.985143856,0.706828063,59114,HOROZ
58554,2.18710869,0.67179476,59387,HOROZ
58559,2.108262937,0.686235517,59366,HOROZ
58566,2.108764528,0.68719965,59305,HOROZ
58573,1.760487999,0.745224804,59606,HOROZ
58575,1.718270734,0.760728977,59240,HOROZ
58604,2.106712203,0.685338158,59291,HOROZ
58608,2.223968923,0.669592004,59182,HOROZ
58629,2.160358562,0.677027346,59488,HOROZ
58635,2.258358941,0.664159213,59215,HOROZ
58639,2.077880629,0.692238785,59344,HOROZ
58646,2.191635139,0.673404177,59315,HOROZ
58667,1.822678248,0.735970061,59551,HOROZ
58678,2.008635733,0.703565428,59456,HOROZ
58699,2.020143244,0.698690355,59754,HOROZ
58706,1.877090191,0.726829851,59417,HOROZ
58720,2.087260294,0.691064372,59408,HOROZ
58757,1.974746131,0.708550916,59355,HOROZ
58778,2.077776127,0.686715156,60076,HOROZ
58780,2.07328187,0.693465702,59375,HOROZ
58804,2.223359071,0.668120012,59557,HOROZ
58811,1.92541065,0.718128683,59505,HOROZ
58825,1.991266501,0.701597541,60214,HOROZ
58842,2.182400515,0.675350054,59591,HOROZ
58846,1.860769151,0.727640593,59516,HOROZ
58849,1.781701404,0.747571544,59683,HOROZ
58869,2.321687573,0.654605088,59926,HOROZ
58887,1.96126363,0.712853362,59391,HOROZ
58891,2.098857793,0.688369127,59522,HOROZ
58917,1.87223951,0.723683539,59903,HOROZ
58931,2.00138251,0.70534046,59526,HOROZ
58932,2.133849902,0.682057861,59631,HOROZ
58933,1.970469865,0.710945735,59553,HOROZ
58959,1.90478321,0.718263814,59861,HOROZ
59015,2.055367714,0.693291198,59932,HOROZ
59030,2.010726818,0.703127471,59864,HOROZ
59088,2.158503458,0.674002737,60601,HOROZ
59101,2.150292321,0.680235732,59723,HOROZ
59104,2.06958512,0.693314886,59816,HOROZ
59105,1.814594976,0.735495536,60667,HOROZ
59157,1.945898955,0.714855372,59796,HOROZ
59171,2.000175573,0.702888415,59778,HOROZ
59172,1.823613383,0.739008112,60008,HOROZ
59179,1.914971849,0.718186492,59861,HOROZ
59181,2.034937787,0.697208639,60026,HOROZ
59181,2.383260481,0.645796363,59950,HOROZ
59184,2.00868034,0.703668293,59769,HOROZ
59189,2.076445166,0.69175964,59771,HOROZ
59192,1.984738944,0.70741602,60018,HOROZ
59205,1.931155686,0.710121423,60974,HOROZ
59243,1.916962095,0.719509442,59891,HOROZ
59257,2.076379117,0.691264028,60166,HOROZ
59274,2.026943097,0.70073089,59822,HOROZ
59286,1.978553843,0.709890232,59975,HOROZ
59293,2.080340492,0.69036705,60254,HOROZ
59302,1.921961585,0.719346146,59875,HOROZ
59305,2.009900321,0.701604236,60395,HOROZ
59308,2.185934031,0.674582853,60135,HOROZ
59311,2.044457664,0.697965126,60039,HOROZ
59314,2.122938104,0.68440552,60033,HOROZ
59349,1.992358173,0.705114246,60182,HOROZ
59387,2.012608109,0.703885426,60180,HOROZ
59409,1.95543714,0.712803734,60157,HOROZ
59411,1.893586581,0.719487819,60199,HOROZ
59422,2.038020786,0.696760142,60146,HOROZ
59435,2.011094476,0.704054171,59997,HOROZ
59442,2.118793521,0.682838552,60289,HOROZ
59464,1.963746374,0.710864972,60301,HOROZ
59471,1.707619532,0.76147468,60328,HOROZ
59479,2.042648448,0.697124348,60261,HOROZ
59490,2.146401671,0.680227356,60130,HOROZ
59499,2.067477893,0.693401673,60449,HOROZ
59503,2.073346173,0.692918784,60107,HOROZ
59526,1.979519339,0.708497541,60134,HOROZ
59527,2.038837556,0.69919495,60192,HOROZ
59530,2.121315972,0.685494809,60280,HOROZ
59550,1.937468538,0.715712833,60413,HOROZ
59562,2.038753257,0.697401801,60357,HOROZ
59563,1.99131598,0.705676966,60387,HOROZ
59564,1.970620673,0.709787834,60153,HOROZ
59565,2.239895434,0.665247492,60486,HOROZ
59602,2.00441904,0.704547497,60599,HOROZ
59605,2.036324214,0.689838426,62307,HOROZ
59622,1.931098117,0.71697487,60247,HOROZ
59651,2.331889507,0.653078538,60407,HOROZ
59663,2.033131716,0.69861983,60316,HOROZ
59664,2.210297453,0.671777815,60327,HOROZ
59680,1.980319718,0.708589403,60281,HOROZ
59685,2.163557904,0.677661884,61010,HOROZ
59689,2.12960598,0.682792102,60517,HOROZ
59704,2.200219349,0.673069007,60312,HOROZ
59718,1.876450285,0.727100042,60836,HOROZ
59720,2.090959606,0.688137427,60505,HOROZ
59763,1.908434723,0.72273286,60551,HOROZ
59775,2.049599982,0.697633432,60415,HOROZ
59795,2.034930525,0.698943713,60463,HOROZ
59822,1.880474456,0.720414943,61541,HOROZ
59884,2.167131795,0.674284875,60928,HOROZ
59897,1.796021141,0.739960836,60787,HOROZ
59911,2.099196989,0.689398444,60520,HOROZ
59921,2.010577751,0.703215778,60874,HOROZ
59921,1.957488031,0.709188106,61068,HOROZ
59930,2.048360951,0.696588566,60675,HOROZ
59944,2.089640287,0.688887679,60967,HOROZ
59959,2.082179753,0.6874221,61334,HOROZ
59965,2.120968032,0.68440908,60695,HOROZ
59965,1.965418419,0.710158928,60910,HOROZ
59986,2.121516411,0.685700791,60707,HOROZ
59990,2.190873298,0.672711314,60602,HOROZ
59998,2.157826421,0.679181138,60719,HOROZ
60003,2.110899063,0.686613957,60734,HOROZ
60019,1.911329056,0.716333235,61528,HOROZ
60037,1.776692887,0.745011655,61069,HOROZ
60049,1.659763499,0.764095237,61976,HOROZ
60061,1.998400284,0.706056194,60896,HOROZ
60086,2.145745757,0.680729806,60884,HOROZ
60090,1.81088681,0.736268295,61492,HOROZ
60108,2.258700935,0.663775101,61050,HOROZ
60121,2.075490575,0.691868414,60593,HOROZ
60134,1.927622805,0.717770883,61079,HOROZ
60147,1.914564609,0.719723413,60778,HOROZ
60153,1.809829391,0.740900522,60790,HOROZ
60166,2.132169704,0.684345195,60719,HOROZ
60171,2.248617471,0.665873409,60961,HOROZ
60178,1.975134327,0.708027746,60876,HOROZ
60182,2.217045015,0.670009683,60972,HOROZ
60211,2.102410415,0.686843293,61166,HOROZ
60239,2.011238272,0.702585336,60865,HOROZ
60251,1.827125074,0.728047646,62727,HOROZ
60254,1.964288723,0.710292474,61057,HOROZ
60264,2.076723602,0.693086869,60857,HOROZ
60313,2.00709862,0.704110027,60983,HOROZ
60319,1.807004391,0.738973358,60953,HOROZ
60350,1.972603281,0.710149924,61036,HOROZ
60358,2.183537456,0.672136204,61208,HOROZ
60361,2.034218021,0.699379669,61211,HOROZ
60372,1.60391171,0.777434108,62664,HOROZ
60395,2.134595683,0.682495613,61054,HOROZ
60398,2.178378042,0.673191372,61168,HOROZ
60413,1.960538232,0.709824605,61469,HOROZ
60414,1.972931269,0.710559778,61241,HOROZ
60434,2.196324586,0.671849177,61231,HOROZ
60453,2.120982277,0.68563287,61185,HOROZ
60459,2.216047292,0.667916335,61167,HOROZ
60489,2.093462251,0.688248216,61345,HOROZ
60497,2.138932784,0.680357377,61518,HOROZ
60516,1.966335138,0.708283068,61355,HOROZ
60523,1.927574436,0.717025973,61382,HOROZ
60527,1.922818117,0.718983354,61388,HOROZ
60535,1.98410682,0.708181853,61253,HOROZ
60537,2.030285075,0.699585481,61405,HOROZ
60560,2.090522924,0.690052869,61331,HOROZ
60563,2.151658107,0.679919054,61453,HOROZ
60619,2.105983801,0.687128706,61371,HOROZ
60626,1.826265339,0.730190635,62564,HOROZ
60627,2.313975615,0.655472784,61352,HOROZ
60629,2.042339374,0.697656926,61259,HOROZ
60635,2.198393062,0.672096801,61424,HOROZ
60658,2.158229235,0.676932085,61495,HOROZ
60663,2.052833433,0.697112072,61291,HOROZ
60670,2.089738262,0.690692431,61470,HOROZ
60707,2.106451311,0.68697804,61462,HOROZ
60716,2.093073169,0.684584365,62504,HOROZ
60716,2.100591373,0.687768921,61532,HOROZ
60721,1.996696422,0.705430201,61253,HOROZ
60733,2.156298637,0.679715166,61522,HOROZ
60735,2.134103906,0.682663658,61411,HOROZ
60737,2.051620721,0.694782453,61432,HOROZ
60743,2.022380038,0.70188341,61406,HOROZ
60756,1.870763189,0.729898575,61292,HOROZ
60775,1.971081366,0.710786127,61744,HOROZ
60787,2.035951291,0.697383911,61530,HOROZ
60794,2.022898083,0.70109382,61447,HOROZ
60818,1.960402847,0.713145932,61464,HOROZ
60819,2.044671124,0.698460134,61390,HOROZ
60832,2.099995261,0.687332992,61584,HOROZ
60833,2.064336713,0.693403758,61591,HOROZ
60844,1.975524677,0.709376423,61674,HOROZ
60867,1.852713631,0.731483567,61668,HOROZ
60868,2.219739466,0.668838684,61982,HOROZ
60871,1.782718027,0.744486659,61626,HOROZ
60882,2.046384205,0.69750196,61699,HOROZ
60886,1.781310696,0.747020082,61818,HOROZ
60917,1.958128492,0.712877032,61842,HOROZ
60942,2.203724088,0.672890286,61764,HOROZ
60950,2.105565142,0.687890066,61620,HOROZ
60966,1.849041029,0.719370265,63362,HOROZ
60979,2.083736489,0.690794937,61683,HOROZ
60981,1.971119424,0.703828781,62440,HOROZ
61022,1.912856094,0.721188782,62009,HOROZ
61045,2.078425809,0.692730219,61812,HOROZ
61076,2.229181283,0.667975087,61597,HOROZ
61083,2.009289158,0.699626324,61675,HOROZ
61089,1.804790404,0.735211686,63250,HOROZ
61096,2.111216258,0.685375051,61915,HOROZ
61112,1.932919466,0.717680704,62139,HOROZ
61120,1.870519723,0.726948735,62187,HOROZ
61150,2.164808727,0.677741176,61889,HOROZ
61155,2.216345648,0.669757767,61954,HOROZ
61170,1.961436617,0.713405504,61975,HOROZ
61178,2.028979839,0.699731055,62010,HOROZ
61226,2.047432349,0.683944372,63901,HOROZ
61238,2.116055094,0.683729317,62108,HOROZ
61250,2.006922345,0.704956044,61729,HOROZ
61251,2.153168431,0.680652094,62008,HOROZ
61261,2.284318112,0.659209285,62120,HOROZ
61277,2.270527343,0.662669015,61794,HOROZ
61329,2.029829345,0.700239203,61884,HOROZ
61331,2.096847161,0.688883844,61973,HOROZ
61336,1.846399228,0.732226421,62384,HOROZ
61345,2.071358284,0.691283275,62568,HOROZ
61349,2.116391072,0.68471484,62060,HOROZ
61429,1.955116749,0.710994299,62735,HOROZ
61438,2.069540524,0.693364472,62149,HOROZ
61455,2.04266648,0.698204724,62113,HOROZ
61475,2.287544878,0.659342143,62524,HOROZ
61491,2.012362975,0.700247512,62785,HOROZ
61493,2.018693698,0.698818778,62537,HOROZ
61505,1.946012471,0.707093283,63731,HOROZ
61542,1.978582551,0.708684087,62150,HOROZ
61546,1.993807106,0.704706592,62484,HOROZ
61552,2.267822189,0.663387403,62124,HOROZ
61570,1.960710772,0.7105372,62653,HOROZ
61579,2.060842805,0.6929191,62503,HOROZ
61615,2.055435973,0.694156893,62494,HOROZ
61626,2.120963676,0.684589708,62251,HOROZ
61633,1.877128108,0.71413994,64619,HOROZ
61639,2.098719729,0.688341053,62213,HOROZ
61658,2.034961872,0.697787404,62813,HOROZ
61671,1.981703939,0.704591722,62653,HOROZ
61678,2.044334462,0.69622334,62407,HOROZ
61684,2.15234026,0.680020834,62303,HOROZ
61704,1.979989672,0.708523093,62388,HOROZ
61736,2.112617016,0.685499337,62339,HOROZ
61761,2.161296895,0.67871936,62314,HOROZ
61774,2.053706109,0.697094717,62439,HOROZ
61776,1.951946114,0.714384833,62402,HOROZ
61804,2.102033987,0.68838731,62593,HOROZ
61811,1.923550469,0.719444683,62553,HOROZ
61911,2.105891423,0.686813256,62612,HOROZ
61950,1.890960307,0.722822537,62716,HOROZ
62019,2.057505572,0.694016495,62821,HOROZ
62063,2.116828954,0.681760388,63525,HOROZ
62077,1.872843336,0.716506714,65406,HOROZ
62148,2.113692682,0.686805319,62868,HOROZ
62157,2.113152403,0.686775923,62633,HOROZ
62194,1.919808834,0.719609721,62707,HOROZ
62200,2.063456372,0.694229126,63066,HOROZ
62236,2.135454843,0.681721453,62840,HOROZ
62260,1.808779183,0.741002854,62976,HOROZ
62277,1.946342452,0.715670214,63069,HOROZ
62278,2.051118996,0.696376459,63026,HOROZ
62289,2.219262815,0.670047786,63078,HOROZ
62321,1.838396883,0.736375734,62943,HOROZ
62324,1.883826697,0.72470698,63156,HOROZ
62333,1.919682036,0.720699772,63101,HOROZ
62336,2.133871759,0.681384185,62932,HOROZ
62338,2.128973336,0.682613008,63076,HOROZ
62386,2.168074161,0.675834969,63031,HOROZ
62442,1.981997676,0.708383265,63257,HOROZ
62444,2.060472519,0.690392431,63676,HOROZ
62459,1.814403559,0.739618401,63358,HOROZ
62465,2.133077579,0.683254951,63328,HOROZ
62476,2.193469793,0.673126039,63421,HOROZ
62502,2.206410711,0.671322552,63241,HOROZ
62517,2.039569878,0.697546367,63535,HOROZ
62547,1.906540755,0.72275796,63159,HOROZ
62555,1.930055355,0.718319658,63275,HOROZ
62577,2.218256952,0.668956476,63246,HOROZ
62582,2.164007281,0.678377557,63183,HOROZ
62583,1.989968424,0.707063212,63322,HOROZ
62597,1.933644187,0.717459484,63249,HOROZ
62622,1.960889965,0.711986846,63701,HOROZ
62694,2.018205681,0.701485144,63546,HOROZ
62741,1.917521893,0.72029512,63537,HOROZ
62761,1.976913239,0.709361378,63509,HOROZ
62764,2.063261587,0.690823695,64158,HOROZ
62770,1.932943836,0.716909028,63538,HOROZ
62816,2.125872863,0.6846219,63566,HOROZ
62837,2.046906393,0.697065351,63569,HOROZ
62855,2.130112118,0.683520056,63781,HOROZ
62877,1.904258421,0.723395812,63528,HOROZ
62887,2.170434138,0.677504516,63619,HOROZ
62900,2.172511655,0.675906334,63824,HOROZ
62905,2.014400233,0.702970642,63753,HOROZ
63052,1.906091846,0.722205734,64165,HOROZ
63083,1.822833274,0.73720004,63902,HOROZ
63096,1.982322053,0.704811946,64321,HOROZ
63128,2.052903995,0.695404871,63792,HOROZ
63137,2.034913226,0.699504432,63751,HOROZ
63152,1.991781417,0.702674711,64122,HOROZ
63206,2.144112898,0.680981921,64172,HOROZ
63209,2.090615268,0.688974565,63960,HOROZ
63210,2.138842993,0.680357482,64194,HOROZ
63213,2.210398742,0.671429675,63758,HOROZ
63216,1.971959143,0.709046316,64248,HOROZ
63218,2.141458816,0.681436352,64069,HOROZ
63218,2.31071644,0.656591531,63820,HOROZ
63234,2.141605553,0.680993821,64172,HOROZ
63300,2.151944833,0.68052315,63872,HOROZ
63336,1.813753568,0.735643919,64839,HOROZ
63359,1.974214994,0.709950588,64039,HOROZ
63366,2.084654828,0.687675756,64350,HOROZ
63378,2.158227414,0.676602638,64232,HOROZ
63408,2.101234957,0.688729618,64200,HOROZ
63411,2.035927074,0.698728168,64068,HOROZ
63441,2.006780831,0.704620376,64577,HOROZ
63456,1.776588438,0.737976529,66109,HOROZ
63470,2.178796651,0.674572413,64320,HOROZ
63580,1.916027828,0.719979747,64343,HOROZ
63603,1.989625802,0.707729674,64260,HOROZ
63628,1.964301133,0.710180357,64287,HOROZ
63650,2.020355808,0.700181147,64376,HOROZ
63659,2.026203333,0.697624365,64480,HOROZ
63701,1.913576639,0.721852968,64465,HOROZ
63710,2.096899685,0.6855155,64765,HOROZ
63717,2.046181106,0.69737216,64338,HOROZ
63768,2.181717373,0.674490796,64480,HOROZ
63882,2.069088957,0.69346452,64663,HOROZ
63883,1.900593839,0.722772871,64528,HOROZ
63897,2.014224433,0.702927992,64511,HOROZ
63899,1.940619725,0.715618103,64499,HOROZ
63911,1.995702437,0.702541929,64828,HOROZ
63944,1.884114893,0.727510377,64716,HOROZ
63948,2.073120689,0.692082998,64641,HOROZ
63965,2.036602972,0.697105139,65081,HOROZ
63970,2.061966004,0.693996223,64756,HOROZ
63977,1.785776961,0.745602989,64772,HOROZ
64062,2.002529627,0.705582578,64842,HOROZ
64075,2.043912739,0.693754907,65261,HOROZ
64096,1.928064087,0.7193615,64721,HOROZ
64099,2.247051418,0.665709702,64717,HOROZ
64116,2.016253129,0.702695486,64861,HOROZ
64218,2.018384687,0.699813304,65110,HOROZ
64227,2.202318265,0.670979561,64941,HOROZ
64235,2.029409111,0.698705658,65018,HOROZ
64351,1.997643693,0.706312715,65364,HOROZ
64396,2.056055611,0.694037987,65250,HOROZ
64419,2.07492806,0.693410866,65218,HOROZ
64436,2.038001379,0.698754958,65318,HOROZ
64439,2.152196706,0.679813279,65234,HOROZ
64439,1.950157025,0.714608772,65349,HOROZ
64440,2.093614006,0.689509428,65219,HOROZ
64452,2.004906759,0.704297177,65281,HOROZ
64468,2.258953874,0.663479129,65649,HOROZ
64492,1.80096583,0.735135877,66228,HOROZ
64526,1.811970477,0.741406377,65779,HOROZ
64549,2.100795539,0.686768108,65253,HOROZ
64602,2.190084423,0.673489513,65217,HOROZ
64697,1.911175287,0.719430394,65497,HOROZ
64732,1.939743987,0.71291341,65911,HOROZ
64828,2.114895853,0.684107857,65825,HOROZ
64863,1.887398158,0.720720272,66409,HOROZ
64882,2.130020011,0.683744228,65483,HOROZ
64908,2.290202531,0.659305941,65565,HOROZ
64919,2.331599274,0.654380088,65490,HOROZ
64979,2.055550164,0.696073155,65841,HOROZ
64980,2.060210904,0.695501841,65896,HOROZ
64990,2.087837374,0.690686847,65630,HOROZ
65042,2.10694116,0.686479809,65748,HOROZ
65091,2.119932765,0.684582427,65894,HOROZ
65123,1.936978241,0.715699173,65895,HOROZ
65151,2.040504594,0.695408002,66073,HOROZ
65165,2.023555948,0.700315583,65979,HOROZ
65237,1.963105592,0.708683847,66566,HOROZ
65268,2.056208915,0.6942504,65962,HOROZ
65329,1.942215884,0.711974085,66419,HOROZ
65343,2.080695887,0.691245517,66374,HOROZ
65376,2.312720377,0.655367732,66068,HOROZ
65443,2.01281326,0.702405427,66329,HOROZ
65476,1.845059892,0.733009322,66364,HOROZ
65521,1.945891354,0.715905343,66400,HOROZ
65537,2.067458423,0.694508191,66269,HOROZ
65538,1.533629761,0.795152244,68186,HOROZ
65561,2.208661959,0.670739707,66135,HOROZ
65579,1.878947893,0.7236433,66754,HOROZ
65587,1.970810841,0.707559272,66766,HOROZ
65666,1.992646908,0.706958004,66456,HOROZ
65766,1.961069178,0.71200708,66698,HOROZ
65781,1.998674077,0.70635763,66762,HOROZ
66036,2.01543731,0.703508491,66665,HOROZ
66091,2.126935359,0.684048984,66928,HOROZ
66106,2.211594842,0.671427121,67053,HOROZ
66146,1.958563639,0.713367824,67090,HOROZ
